abr	ko	entrez
lco	K01064	109140386
lco	K01064	104917687
lco	K01357	109140847
lco	K01357	104932464
lco	K01357	104919614
lco	K01384	104933905
lco	K01558	104934562
lco	K01645	104926688
lco	K02085	104937427
lco	K02085	104935740
lco	K02105	104922057
lco	K02105	109142603
lco	K02105	104928105
lco	K02157	104918719
lco	K02157	104921153
lco	K02165	104927266
lco	K02165	104927471
lco	K02166	104937559
lco	K02176	104917863
lco	K02176	109142156
lco	K02176	104920138
lco	K02222	104930009
lco	K02235	104925888
lco	K02329	104940210
lco	K02329	104927081
lco	K02353	104937819
lco	K02353	104924672
lco	K02353	104933929
lco	K02353	104934174
lco	K02354	104920116
lco	K02375	104923589
lco	K02375	104929446
lco	K02375	104927254
lco	K02376	104923779
lco	K02432	104925482
lco	K02432	104932625
lco	K02432	104936971
lco	K02677	104918810
lco	K02677	109142688
lco	K02677	104927125
lco	K02842	104923087
lco	K02842	109138626
lco	K02842	104924168
lco	K03068	104933402
lco	K03068	104939163
lco	K03083	104936875
lco	K03094	104924374
lco	K03096	104935873
lco	K03097	104936505
lco	K03097	104935926
lco	K03097	104930306
lco	K03115	104922521
lco	K03115	104925497
lco	K03209	104932478
lco	K03213	104924557
lco	K03213	104940342
lco	K03213	104940677
lco	K03344	109142919
lco	K03344	104926968
lco	K03345	104935280
lco	K03345	109142747
lco	K03347	104933878
lco	K03362	104934047
lco	K03868	104932083
lco	K04345	104918597
lco	K04345	104925395
lco	K04345	104931534
lco	K04345	104931945
lco	K04348	104920567
lco	K04348	104937635
lco	K04348	104924602
lco	K04348	104937942
lco	K04348	109137422
lco	K04348	109139922
lco	K04348	104934810
lco	K04377	104938695
lco	K04377	104935616
lco	K04377	104934318
lco	K04385	104918811
lco	K04385	104935090
lco	K04392	104918062
lco	K04392	104918805
lco	K04427	104924081
lco	K04427	104928162
lco	K04440	104926477
lco	K04440	104922720
lco	K04440	104924269
lco	K04440	104928586
lco	K04446	104931050
lco	K04446	104926509
lco	K04448	109138454
lco	K04448	104927418
lco	K04448	104926010
lco	K04448	104937023
lco	K04451	104923960
lco	K04468	109138219
lco	K04468	104938270
lco	K04468	104935892
lco	K04490	104937897
lco	K04490	104935330
lco	K04491	104932553
lco	K04492	104927262
lco	K04493	104932491
lco	K04494	104927969
lco	K04495	104925288
lco	K04496	104928612
lco	K04496	109136641
lco	K04496	104925227
lco	K04496	104922705
lco	K04496	104929382
lco	K04498	104925373
lco	K04498	104918882
lco	K04498	104932063
lco	K04498	104925726
lco	K04499	104933460
lco	K04501	104924734
lco	K04501	104933118
lco	K04501	104933066
lco	K04501	104937277
lco	K04503	104937240
lco	K04503	109138176
lco	K04503	104939589
lco	K04504	104933082
lco	K04505	104935360
lco	K04506	104929133
lco	K04506	109142409
lco	K04507	104936722
lco	K04508	104925011
lco	K04508	104931134
lco	K04510	104934112
lco	K04510	104937500
lco	K04510	104935705
lco	K04510	104936429
lco	K04511	104927906
lco	K04511	104934125
lco	K04511	104933001
lco	K04511	104925408
lco	K04511	104924131
lco	K04512	104923330
lco	K04512	104930548
lco	K04512	104928164
lco	K04513	104933039
lco	K04513	104933314
lco	K04513	104931794
lco	K04513	104932082
lco	K04513	104918352
lco	K04515	104935860
lco	K04515	104925006
lco	K04515	104931702
lco	K04515	104921044
lco	K04515	104924351
lco	K04515	109142853
lco	K04515	104936335
lco	K04515	104920649
lco	K04515	109139148
lco	K05858	104920858
lco	K05858	104919801
lco	K05858	104935685
lco	K05858	109140342
lco	K05858	104924817
lco	K05858	109138593
lco	K05858	104928901
lco	K06268	109138717
lco	K06268	104930901
lco	K06268	104918540
lco	K07860	104925434
lco	K07861	104927171
lco	K07861	104929536
lco	K08110	104920571
lco	K08957	104934774
lco	K08960	104932708
lco	K08960	104918897
lco	K10151	104927998
lco	K10151	104922121
lco	K10151	104939073
lco	K10151	104926717
lco	K10162	104924083
lco	K16834	104929202
lco	K17388	104924772
lco	K17388	104926776
lco	K19614	104931091
lco	K19614	109140322
lco	K19626	104923026
lco	K19626	109141107
lco	K19662	104917655
lco	K19662	104929965
lco	K19663	104929793
lco	K19882	104918326
lco	K19882	104927360
lco	K19882	104930261
lgi	K00181	LOTGIDRAFT_2344
lgi	K00182	LOTGIDRAFT_1399
lgi	K00408	LOTGIDRAFT_1309
lgi	K00408	LOTGIDRAFT_1521
lgi	K00444	LOTGIDRAFT_1307
lgi	K00445	LOTGIDRAFT_1365
lgi	K00572	LOTGIDRAFT_1795
lgi	K01064	LOTGIDRAFT_1800
lgi	K01357	LOTGIDRAFT_8940
lgi	K01357	LOTGIDRAFT_1365
lgi	K01384	LOTGIDRAFT_1093
lgi	K01558	LOTGIDRAFT_1056
lgi	K02085	LOTGIDRAFT_8137
lgi	K02105	LOTGIDRAFT_2052
lgi	K02157	LOTGIDRAFT_5893
lgi	K02222	LOTGIDRAFT_7312
lgi	K02353	LOTGIDRAFT_1701
lgi	K02354	LOTGIDRAFT_2013
lgi	K02375	LOTGIDRAFT_2008
lgi	K02432	LOTGIDRAFT_1393
lgi	K02677	LOTGIDRAFT_2111
lgi	K02842	LOTGIDRAFT_2289
lgi	K03068	LOTGIDRAFT_1719
lgi	K03083	LOTGIDRAFT_1859
lgi	K03094	LOTGIDRAFT_1878
lgi	K03097	LOTGIDRAFT_1846
lgi	K03115	LOTGIDRAFT_2259
lgi	K03209	LOTGIDRAFT_1709
lgi	K03213	LOTGIDRAFT_1696
lgi	K03347	LOTGIDRAFT_2157
lgi	K03362	LOTGIDRAFT_2385
lgi	K03868	LOTGIDRAFT_2068
lgi	K04345	LOTGIDRAFT_1905
lgi	K04348	LOTGIDRAFT_1835
lgi	K04392	LOTGIDRAFT_2303
lgi	K04392	LOTGIDRAFT_1871
lgi	K04427	LOTGIDRAFT_2170
lgi	K04440	LOTGIDRAFT_1303
lgi	K04448	LOTGIDRAFT_7942
lgi	K04448	LOTGIDRAFT_1205
lgi	K04468	LOTGIDRAFT_1367
lgi	K04496	LOTGIDRAFT_1609
lgi	K04498	LOTGIDRAFT_1361
lgi	K04499	LOTGIDRAFT_2015
lgi	K04501	LOTGIDRAFT_1310
lgi	K04506	LOTGIDRAFT_1150
lgi	K04507	LOTGIDRAFT_2328
lgi	K04508	LOTGIDRAFT_2259
lgi	K04510	LOTGIDRAFT_2092
lgi	K04511	LOTGIDRAFT_6200
lgi	K04512	LOTGIDRAFT_1598
lgi	K04513	LOTGIDRAFT_2071
lgi	K04513	LOTGIDRAFT_1085
lgi	K04513	LOTGIDRAFT_1080
lgi	K04513	LOTGIDRAFT_2056
lgi	K04513	LOTGIDRAFT_1700
lgi	K04513	LOTGIDRAFT_2337
lgi	K04515	LOTGIDRAFT_1065
lgi	K05858	LOTGIDRAFT_1239
lgi	K05858	LOTGIDRAFT_1078
lgi	K06268	LOTGIDRAFT_2160
lgi	K06268	LOTGIDRAFT_2273
lgi	K08957	LOTGIDRAFT_2041
lgi	K10151	LOTGIDRAFT_1909
lgi	K10162	LOTGIDRAFT_1745
lgi	K10162	LOTGIDRAFT_1515
lgi	K17388	LOTGIDRAFT_2154
lgi	K19882	LOTGIDRAFT_1067
lgi	K19882	LOTGIDRAFT_2291
loa	K00181	LOAG_07740
loa	K00408	LOAG_01678
loa	K00408	LOAG_11262
loa	K00408	LOAG_15729
loa	K00444	LOAG_06706
loa	K01384	LOAG_04188
loa	K01558	LOAG_10399
loa	K02085	LOAG_06213
loa	K02105	LOAG_16713
loa	K02157	LOAG_02197
loa	K02222	LOAG_01461
loa	K02353	LOAG_16931
loa	K02354	LOAG_15254
loa	K02375	LOAG_02770
loa	K02432	LOAG_07931
loa	K02677	LOAG_15630
loa	K02677	LOAG_06588
loa	K02842	LOAG_17537
loa	K03068	LOAG_02628
loa	K03083	LOAG_00254
loa	K03083	LOAG_09639
loa	K03083	LOAG_03082
loa	K03083	LOAG_08206
loa	K03094	LOAG_02338
loa	K03094	LOAG_17244
loa	K03097	LOAG_03081
loa	K03115	LOAG_02447
loa	K03115	LOAG_14120
loa	K03347	LOAG_00942
loa	K03362	LOAG_03465
loa	K03868	LOAG_03239
loa	K04345	LOAG_18601
loa	K04348	LOAG_17712
loa	K04392	LOAG_03639
loa	K04427	LOAG_02503
loa	K04440	LOAG_11693
loa	K04440	LOAG_17611
loa	K04451	LOAG_07717
loa	K04468	LOAG_18800
loa	K04491	LOAG_17858
loa	K04496	LOAG_17339
loa	K04498	LOAG_18068
loa	K04499	LOAG_02114
loa	K04501	LOAG_08923
loa	K04505	LOAG_17037
loa	K04506	LOAG_09726
loa	K04507	LOAG_11664
loa	K04508	LOAG_03965
loa	K04510	LOAG_03616
loa	K04512	LOAG_18539
loa	K04513	LOAG_00098
loa	K04513	LOAG_03538
loa	K04513	LOAG_03537
loa	K04515	LOAG_16912
loa	K05858	LOAG_16338
loa	K05858	LOAG_16339
loa	K06268	LOAG_03379
loa	K07861	LOAG_06394
loa	K08957	LOAG_01275
loa	K08957	LOAG_01274
loa	K08957	LOAG_01276
loa	K08960	LOAG_05803
loa	K10151	LOAG_18148
loa	K17388	LOAG_02423
loa	K19626	LOAG_10571
loa	K19626	LOAG_11716
lve	K00181	103071172
lve	K00182	103089709
lve	K00182	103089326
lve	K00312	103087738
lve	K00312	103081536
lve	K00408	103087836
lve	K00444	103070287
lve	K00444	103086235
lve	K00445	103079243
lve	K00572	103083305
lve	K00572	103068582
lve	K00714	103091305
lve	K00714	103086715
lve	K01064	103087468
lve	K01064	103081263
lve	K01357	103078356
lve	K01357	103078970
lve	K01384	103091035
lve	K01397	103091433
lve	K01558	103085163
lve	K01645	103081538
lve	K01691	103083258
lve	K02085	103083467
lve	K02085	103084983
lve	K02105	103078301
lve	K02157	103085333
lve	K02165	103069741
lve	K02165	103071373
lve	K02165	103070812
lve	K02166	103091206
lve	K02176	103090619
lve	K02185	103069271
lve	K02222	103090140
lve	K02235	103076632
lve	K02235	103083860
lve	K02329	103079251
lve	K02353	103082466
lve	K02353	103078766
lve	K02353	103086975
lve	K02354	103086596
lve	K02375	103088051
lve	K02375	103087849
lve	K02376	103074920
lve	K02432	103091081
lve	K02432	103086341
lve	K02620	103074150
lve	K02677	103073028
lve	K02842	103081501
lve	K02842	103080648
lve	K03068	103073192
lve	K03068	103090555
lve	K03069	103084685
lve	K03083	103074757
lve	K03094	103090703
lve	K03094	103074429
lve	K03096	103072485
lve	K03097	103075126
lve	K03097	103085560
lve	K03115	103078565
lve	K03209	103078640
lve	K03213	103077920
lve	K03213	103069362
lve	K03344	103086719
lve	K03345	103071918
lve	K03347	103070988
lve	K03362	103072434
lve	K03362	103070169
lve	K03868	103090829
lve	K04345	103074112
lve	K04345	103077464
lve	K04348	103088182
lve	K04348	103090427
lve	K04348	103070526
lve	K04377	103089962
lve	K04385	103072027
lve	K04392	103074749
lve	K04427	103075340
lve	K04440	103084630
lve	K04440	103087676
lve	K04440	103078792
lve	K04446	103081110
lve	K04448	103071861
lve	K04451	103089875
lve	K04468	103075265
lve	K04490	103069353
lve	K04491	103068781
lve	K04492	103068879
lve	K04493	103085050
lve	K04494	103077326
lve	K04495	103073334
lve	K04496	103089309
lve	K04496	103084760
lve	K04498	103079020
lve	K04498	103070724
lve	K04499	103086681
lve	K04501	103084261
lve	K04502	103083240
lve	K04503	103090612
lve	K04504	103073352
lve	K04505	103070847
lve	K04506	103089846
lve	K04507	103089852
lve	K04508	103078839
lve	K04508	103070254
lve	K04510	103071487
lve	K04510	103083404
lve	K04511	103091649
lve	K04511	103072972
lve	K04512	103089992
lve	K04512	103088018
lve	K04513	103074732
lve	K04515	103081366
lve	K04515	103088458
lve	K04515	103075213
lve	K04515	103072903
lve	K05858	103086280
lve	K05858	103083884
lve	K05858	103078639
lve	K05858	103079287
lve	K06268	103078845
lve	K06268	103068473
lve	K07860	103076541
lve	K07861	103079514
lve	K08110	103082430
lve	K08957	103073450
lve	K08960	103090038
lve	K10151	103077970
lve	K10152	103072491
lve	K10162	103070994
lve	K16834	103090222
lve	K17388	103081507
lve	K19614	103082484
lve	K19626	103069394
lve	K19662	103090549
lve	K19663	103086653
lve	K19882	103080050
mcc	K00181	710426
mcc	K00182	704991
mcc	K00182	705773
mcc	K00312	716909
mcc	K00312	696200
mcc	K00408	707864
mcc	K00444	721685
mcc	K00444	705692
mcc	K00445	700573
mcc	K00572	713864
mcc	K00572	693419
mcc	K00714	710242
mcc	K00714	713764
mcc	K01064	716877
mcc	K01064	696326
mcc	K01357	700692
mcc	K01357	708906
mcc	K01384	696845
mcc	K01397	703072
mcc	K01558	694069
mcc	K01645	713924
mcc	K01691	677704
mcc	K02085	707345
mcc	K02085	693443
mcc	K02105	574265
mcc	K02157	100424087
mcc	K02165	694869
mcc	K02165	702997
mcc	K02165	705011
mcc	K02166	702876
mcc	K02176	699915
mcc	K02185	574393
mcc	K02222	707738
mcc	K02235	712381
mcc	K02329	713839
mcc	K02353	714381
mcc	K02353	100423838
mcc	K02353	705864
mcc	K02354	704754
mcc	K02375	708368
mcc	K02375	710796
mcc	K02376	694625
mcc	K02432	703942
mcc	K02432	703064
mcc	K02620	710234
mcc	K02677	718412
mcc	K02842	717812
mcc	K02842	716392
mcc	K03068	721605
mcc	K03068	695843
mcc	K03069	705609
mcc	K03083	713114
mcc	K03094	100423634
mcc	K03096	705730
mcc	K03097	714841
mcc	K03097	712455
mcc	K03115	715807
mcc	K03209	709009
mcc	K03213	698036
mcc	K03213	709500
mcc	K03344	693620
mcc	K03345	700717
mcc	K03347	710581
mcc	K03362	708990
mcc	K03362	711843
mcc	K03868	710252
mcc	K04345	709728
mcc	K04345	718632
mcc	K04345	700652
mcc	K04348	706955
mcc	K04348	708233
mcc	K04348	709773
mcc	K04377	694626
mcc	K04385	718566
mcc	K04392	717755
mcc	K04427	703101
mcc	K04440	699736
mcc	K04440	711115
mcc	K04440	715782
mcc	K04446	698089
mcc	K04448	716452
mcc	K04451	716170
mcc	K04468	677693
mcc	K04490	694560
mcc	K04491	701759
mcc	K04492	695776
mcc	K04493	712257
mcc	K04494	708169
mcc	K04495	694097
mcc	K04496	694507
mcc	K04496	695124
mcc	K04498	706258
mcc	K04498	704331
mcc	K04499	706044
mcc	K04501	701803
mcc	K04502	106993191
mcc	K04503	574320
mcc	K04504	718861
mcc	K04505	696274
mcc	K04506	716629
mcc	K04506	694921
mcc	K04507	709343
mcc	K04508	100270702
mcc	K04508	100424290
mcc	K04508	106995151
mcc	K04510	720239
mcc	K04510	709730
mcc	K04511	701254
mcc	K04511	701864
mcc	K04512	719553
mcc	K04512	701706
mcc	K04513	706455
mcc	K04515	705980
mcc	K04515	702504
mcc	K04515	706977
mcc	K04515	710540
mcc	K05858	701951
mcc	K05858	718418
mcc	K05858	718387
mcc	K05858	717764
mcc	K06268	574258
mcc	K06268	100428682
mcc	K07860	696709
mcc	K07861	719305
mcc	K08110	706665
mcc	K08957	710775
mcc	K08957	695190
mcc	K08960	700565
mcc	K10151	710379
mcc	K10152	695215
mcc	K10162	710152
mcc	K16834	713617
mcc	K17388	708444
mcc	K19614	721262
mcc	K19626	714490
mcc	K19662	701195
mcc	K19663	720263
mcc	K19882	715276
mcf	K00181	102125855
mcf	K00182	102130917
mcf	K00182	102129174
mcf	K00312	102131688
mcf	K00312	102129654
mcf	K00408	102143058
mcf	K00444	102129552
mcf	K00444	102146380
mcf	K00445	102132660
mcf	K00572	102137321
mcf	K00572	102135636
mcf	K00714	102121324
mcf	K00714	102120527
mcf	K01064	101867270
mcf	K01064	102130297
mcf	K01357	102133672
mcf	K01357	102121241
mcf	K01384	102130649
mcf	K01397	102139796
mcf	K01558	102142460
mcf	K01645	102142399
mcf	K01691	102115221
mcf	K02085	102123489
mcf	K02085	102126553
mcf	K02105	102146984
mcf	K02157	102142970
mcf	K02165	102123735
mcf	K02165	102115952
mcf	K02165	102134478
mcf	K02166	102133214
mcf	K02176	102147309
mcf	K02185	102132879
mcf	K02222	102131589
mcf	K02235	102121830
mcf	K02329	102115052
mcf	K02353	102138928
mcf	K02353	102143975
mcf	K02353	102130032
mcf	K02354	102134081
mcf	K02375	102143139
mcf	K02375	102129777
mcf	K02376	102131578
mcf	K02432	102128172
mcf	K02432	102123369
mcf	K02620	102142248
mcf	K02677	102135875
mcf	K02842	102142058
mcf	K02842	102127626
mcf	K03068	102145061
mcf	K03068	102144265
mcf	K03068	102130376
mcf	K03069	102117805
mcf	K03083	102133756
mcf	K03094	102142637
mcf	K03096	102118171
mcf	K03097	101865560
mcf	K03097	102125825
mcf	K03115	102125227
mcf	K03209	102120871
mcf	K03213	102128009
mcf	K03213	102115145
mcf	K03344	102121275
mcf	K03345	102121205
mcf	K03347	101867010
mcf	K03362	102136827
mcf	K03362	102143687
mcf	K03868	102132483
mcf	K04345	102117414
mcf	K04345	102142443
mcf	K04345	101926461
mcf	K04348	101926738
mcf	K04348	102134477
mcf	K04348	101866070
mcf	K04377	102127966
mcf	K04385	102129656
mcf	K04392	101866593
mcf	K04427	102140498
mcf	K04440	102126339
mcf	K04440	102118497
mcf	K04440	102121272
mcf	K04446	102133233
mcf	K04448	102126446
mcf	K04451	102135998
mcf	K04468	101865361
mcf	K04490	102125513
mcf	K04491	102116470
mcf	K04492	101925349
mcf	K04493	102142676
mcf	K04494	102142141
mcf	K04495	101925698
mcf	K04496	102121365
mcf	K04496	102117103
mcf	K04496	102127640
mcf	K04498	102135037
mcf	K04498	102131731
mcf	K04499	102116128
mcf	K04501	102142438
mcf	K04502	102115392
mcf	K04503	102135329
mcf	K04504	102125360
mcf	K04505	102138674
mcf	K04506	102147140
mcf	K04506	102143770
mcf	K04507	101867292
mcf	K04507	102142027
mcf	K04508	101866537
mcf	K04508	102116467
mcf	K04510	102139808
mcf	K04510	102130793
mcf	K04511	102129030
mcf	K04511	102134323
mcf	K04512	102145961
mcf	K04512	102144285
mcf	K04513	101865630
mcf	K04515	101866326
mcf	K04515	101865637
mcf	K04515	102126681
mcf	K04515	101926613
mcf	K05858	102136896
mcf	K05858	102123165
mcf	K05858	101925220
mcf	K05858	102140615
mcf	K06268	101866439
mcf	K06268	102137250
mcf	K07860	102137056
mcf	K07861	102143597
mcf	K08110	102136988
mcf	K08957	102140841
mcf	K08957	102118238
mcf	K08960	102144252
mcf	K10151	102119572
mcf	K10152	101865999
mcf	K10162	102119925
mcf	K16834	102130808
mcf	K17388	102133054
mcf	K19614	102117417
mcf	K19626	102136115
mcf	K19662	102116992
mcf	K19663	101865773
mcf	K19882	102143986
mde	K00181	101890144
mde	K00444	101892275
mde	K00445	101898284
mde	K00572	101889017
mde	K00714	101899630
mde	K00714	101899797
mde	K00714	101899971
mde	K01064	101893390
mde	K01064	101893556
mde	K01357	101896418
mde	K01691	101898231
mde	K02085	101895218
mde	K02105	101899911
mde	K02157	101894228
mde	K02306	101898792
mde	K02306	101887982
mde	K02306	101893300
mde	K02353	101897435
mde	K02354	101898966
mde	K02375	101897391
mde	K02432	101898558
mde	K02432	101890569
mde	K02432	101887479
mde	K02432	109614181
mde	K02677	101894312
mde	K02677	101894476
mde	K03068	101888085
mde	K03083	101897532
mde	K03094	101898001
mde	K03097	101896040
mde	K03115	101897296
mde	K03115	101901257
mde	K03209	101888781
mde	K03209	105262002
mde	K03209	105262196
mde	K03213	101898929
mde	K03347	101893739
mde	K03362	101901548
mde	K03362	101893248
mde	K03868	101897666
mde	K03868	101900642
mde	K04345	101888109
mde	K04345	101900030
mde	K04345	101899324
mde	K04345	101899500
mde	K04348	101891023
mde	K04348	101900422
mde	K04348	101890783
mde	K04377	101887976
mde	K04392	101900181
mde	K04392	101897174
mde	K04392	101898196
mde	K04392	101893580
mde	K04427	101898114
mde	K04440	101900990
mde	K04440	101896705
mde	K04448	101896731
mde	K04468	101898556
mde	K04491	101891022
mde	K04491	101889895
mde	K04491	101890063
mde	K04491	101897873
mde	K04496	101890245
mde	K04497	101899197
mde	K04498	101894311
mde	K04499	101897305
mde	K04501	101896100
mde	K04505	101890341
mde	K04506	101894291
mde	K04507	101888658
mde	K04508	101893540
mde	K04510	101887426
mde	K04511	101896748
mde	K04511	101894265
mde	K04512	101889038
mde	K04513	101900695
mde	K04515	101888482
mde	K04690	101896814
mde	K05858	101890926
mde	K05858	101896046
mde	K06268	101894267
mde	K08110	101897615
mde	K08957	101888743
mde	K08960	101899464
mde	K10151	101899635
mde	K10151	101891765
mde	K19882	101891445
mdo	K00181	100018836
mdo	K00182	100011991
mdo	K00182	100033140
mdo	K00312	100024702
mdo	K00312	100025651
mdo	K00408	100026048
mdo	K00444	100012859
mdo	K00444	100021212
mdo	K00445	100010861
mdo	K00572	100014091
mdo	K00714	100027787
mdo	K01064	100025627
mdo	K01064	100024657
mdo	K01357	100010973
mdo	K01384	100028529
mdo	K01397	100012296
mdo	K01558	100012964
mdo	K01645	100020202
mdo	K01691	100032512
mdo	K02085	100013592
mdo	K02085	100020785
mdo	K02105	100022896
mdo	K02157	100016298
mdo	K02165	100023104
mdo	K02165	100012384
mdo	K02165	100030155
mdo	K02166	100033009
mdo	K02176	100017618
mdo	K02185	100617913
mdo	K02222	100021647
mdo	K02235	100023490
mdo	K02329	100030835
mdo	K02353	100010047
mdo	K02353	100022768
mdo	K02353	100617787
mdo	K02354	100025855
mdo	K02375	100016198
mdo	K02375	100018016
mdo	K02376	100023959
mdo	K02432	100027981
mdo	K02432	100019281
mdo	K02620	100017589
mdo	K02677	100024674
mdo	K02842	100028967
mdo	K02842	100029447
mdo	K03068	100018443
mdo	K03068	100022502
mdo	K03083	100012447
mdo	K03094	100014810
mdo	K03096	100022170
mdo	K03097	100025237
mdo	K03097	100011177
mdo	K03115	100025065
mdo	K03209	100032741
mdo	K03213	100013911
mdo	K03213	100014971
mdo	K03344	100013321
mdo	K03345	103099737
mdo	K03347	100013348
mdo	K03362	100029508
mdo	K03362	100031160
mdo	K03868	100013521
mdo	K04345	100011211
mdo	K04345	100026861
mdo	K04345	100032298
mdo	K04348	100014900
mdo	K04348	100011077
mdo	K04348	100033104
mdo	K04377	100032344
mdo	K04385	100024610
mdo	K04392	100026992
mdo	K04427	100019975
mdo	K04440	100028089
mdo	K04440	100618895
mdo	K04446	100023153
mdo	K04448	100018774
mdo	K04451	497248
mdo	K04468	100019356
mdo	K04490	100030368
mdo	K04491	100021451
mdo	K04492	100011783
mdo	K04493	100024685
mdo	K04494	100023377
mdo	K04495	100030119
mdo	K04495	100022757
mdo	K04496	100025014
mdo	K04496	100010586
mdo	K04498	100028102
mdo	K04498	100013876
mdo	K04499	100017079
mdo	K04501	100010143
mdo	K04502	100616977
mdo	K04503	100013257
mdo	K04504	100026039
mdo	K04505	100019628
mdo	K04506	100016498
mdo	K04507	100016166
mdo	K04508	100619476
mdo	K04510	100010545
mdo	K04510	100022924
mdo	K04511	100010176
mdo	K04511	100018361
mdo	K04512	100026517
mdo	K04512	100029818
mdo	K04513	100021110
mdo	K04515	100011784
mdo	K04515	100010898
mdo	K04515	100024521
mdo	K04515	100028973
mdo	K05858	100033281
mdo	K05858	100031660
mdo	K05858	100031869
mdo	K05858	100031263
mdo	K06268	100033302
mdo	K07860	100017517
mdo	K07861	100029873
mdo	K08110	100023165
mdo	K08957	100023890
mdo	K08960	100016065
mdo	K10151	100016259
mdo	K10152	100027538
mdo	K10162	100018745
mdo	K16834	100009840
mdo	K17388	100032706
mdo	K19614	100018306
mdo	K19626	100010929
mdo	K19662	100013346
mdo	K19882	100029923
mgp	K00181	104915865
mgp	K00182	100545665
mgp	K00182	100551435
mgp	K00312	100549905
mgp	K00312	100547574
mgp	K00408	100547391
mgp	K00444	100544120
mgp	K00444	100546517
mgp	K00445	100540128
mgp	K00572	100542958
mgp	K00572	100542203
mgp	K00714	100545216
mgp	K00714	100539004
mgp	K01064	100549597
mgp	K01064	100540276
mgp	K01357	100539047
mgp	K01384	100544486
mgp	K01384	100538380
mgp	K01397	100543554
mgp	K01558	100544116
mgp	K01645	100538656
mgp	K01691	100545355
mgp	K02085	104915165
mgp	K02085	100544685
mgp	K02105	100541972
mgp	K02157	100539162
mgp	K02165	100543558
mgp	K02166	100548875
mgp	K02176	100545830
mgp	K02185	100547326
mgp	K02222	100547791
mgp	K02235	100550954
mgp	K02329	100539241
mgp	K02353	100542715
mgp	K02353	100542700
mgp	K02354	100551449
mgp	K02375	100538891
mgp	K02375	100550240
mgp	K02376	100548950
mgp	K02432	100550955
mgp	K02620	100544924
mgp	K02677	100541727
mgp	K02842	100549231
mgp	K02842	100547034
mgp	K03068	100548748
mgp	K03068	100544535
mgp	K03083	100545864
mgp	K03094	100544772
mgp	K03097	100539111
mgp	K03097	100543840
mgp	K03209	104916364
mgp	K03213	100548151
mgp	K03345	104912646
mgp	K03347	100540218
mgp	K03362	100551173
mgp	K03362	100545331
mgp	K03868	100543550
mgp	K04345	100548554
mgp	K04348	100547009
mgp	K04348	100543676
mgp	K04377	100547931
mgp	K04385	100541268
mgp	K04392	100548156
mgp	K04427	100539749
mgp	K04440	100541011
mgp	K04440	100542628
mgp	K04440	100547737
mgp	K04446	100545778
mgp	K04448	100548501
mgp	K04468	100546825
mgp	K04490	104917108
mgp	K04491	100545943
mgp	K04492	100542839
mgp	K04493	100543642
mgp	K04496	100547166
mgp	K04496	100544762
mgp	K04496	100540086
mgp	K04498	100543704
mgp	K04498	100542241
mgp	K04499	100550454
mgp	K04503	100539759
mgp	K04504	100543645
mgp	K04505	100548338
mgp	K04506	100549528
mgp	K04507	100539252
mgp	K04508	100544794
mgp	K04508	100547429
mgp	K04510	100546784
mgp	K04510	100543280
mgp	K04511	100549958
mgp	K04511	100549685
mgp	K04512	100548077
mgp	K04512	100546650
mgp	K04513	100547488
mgp	K04515	100541354
mgp	K04515	100541823
mgp	K04515	100550458
mgp	K05858	100547667
mgp	K05858	100548128
mgp	K05858	664713
mgp	K06268	100549150
mgp	K07860	100547045
mgp	K07861	100544672
mgp	K08110	100548096
mgp	K08957	100544726
mgp	K08960	100549806
mgp	K10151	100550222
mgp	K10152	100546832
mgp	K10162	100540171
mgp	K16834	100544889
mgp	K17388	100538826
mgp	K19614	100551276
mgp	K19626	100550331
mgp	K19662	100538953
mgp	K19882	100545130
mmu	K00181	53627
mmu	K00182	22413
mmu	K00182	22414
mmu	K00312	22415
mmu	K00312	22416
mmu	K00408	22417
mmu	K00444	22418
mmu	K00444	22419
mmu	K00445	22420
mmu	K00572	22421
mmu	K00572	22422
mmu	K00714	20890
mmu	K00714	22423
mmu	K01064	216795
mmu	K01064	22412
mmu	K01357	22410
mmu	K01357	22409
mmu	K01384	22411
mmu	K01397	17393
mmu	K01558	93735
mmu	K01645	12622
mmu	K01691	24117
mmu	K02085	11789
mmu	K02085	23805
mmu	K02105	12387
mmu	K02157	12005
mmu	K02165	13380
mmu	K02165	56811
mmu	K02165	234130
mmu	K02166	20377
mmu	K02176	20319
mmu	K02185	20379
mmu	K02222	54612
mmu	K02235	57265
mmu	K02329	14365
mmu	K02353	13544
mmu	K02353	13542
mmu	K02353	13543
mmu	K02354	14366
mmu	K02375	14367
mmu	K02375	14370
mmu	K02376	14368
mmu	K02432	14362
mmu	K02432	14369
mmu	K02620	21414
mmu	K02677	18750
mmu	K02842	93897
mmu	K02842	14371
mmu	K03068	16973
mmu	K03068	16974
mmu	K03069	14296
mmu	K03069	27412
mmu	K03083	56637
mmu	K03094	21402
mmu	K03096	212398
mmu	K03097	12995
mmu	K03097	13000
mmu	K03115	13001
mmu	K03209	22408
mmu	K03213	93960
mmu	K03213	72293
mmu	K03344	319478
mmu	K03345	75826
mmu	K03345	114671
mmu	K03345	231201
mmu	K03345	408192
mmu	K03345	408191
mmu	K03347	26965
mmu	K03362	103583
mmu	K03362	12234
mmu	K03868	56438
mmu	K03868	100043674
mmu	K04345	18747
mmu	K04345	18749
