XP_015761092.1	G protein-coupled receptor
XP_015780296.1	Elongation factor 1 beta/delta chain
XP_015773074.1	Ras GTPase-activating protein family - IQGAP
XP_015771706.1	Uncharacterized conserved protein, contains laminin, cadherin and EGF domains
XP_015762556.1	Polypeptide N-acetylgalactosaminyltransferase
XP_015760548.1	Guanylate kinase
XP_015760548.1	Protein phosphatase 1, regulatory subunit, and related proteins
XP_015764164.1	Spindle pole body protein - Sad1p
XP_015757973.1	Serine/threonine protein kinase, contains leucine zipper domain
XP_015760921.1	Neural cell adhesion molecule L1
XP_015759619.1	Myosin class II heavy chain
XP_015761302.1	Thiol-disulfide isomerase and thioredoxin
XP_015769833.1	Meiotic cell division protein Pelota/DOM34
XP_015747762.1	Predicted splicing factor, SR protein superfamily
XP_015747762.1	Translation initiation factor 5B (eIF-5B)
XP_015758521.1	Microtubule-associated protein essential for anaphase spindle elongation
XP_015779254.1	Members of chemokine-like factor super family and related proteins
XP_015780525.1	Predicted E3 ubiquitin ligase
XP_015780525.1	Actin-binding cytoskeleton protein, filamin
XP_015778700.1	Aspartyl protease
XP_015763507.1	Synaptobrevin/VAMP-like protein
XP_015779383.1	Mitochondrial transcription termination factor, mTERF
XP_015777395.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
XP_015765843.1	Cation transport ATPase
XP_015762299.1	Fatty acyl-CoA elongase/Polyunsaturated fatty acid specific elongation enzyme
XP_015758705.1	Discoidin domain receptor DDR1
XP_015776151.1	Tyrosine kinase, EPH (ephrin) receptor family
XP_015766726.1	Protein tyrosine phosphatase PTPMEG, contains FERM domain
XP_015749696.1	C2H2-type Zn-finger protein
XP_015760450.1	G protein-coupled receptor
XP_015770915.1	Kinesin light chain
XP_015774047.1	Uncharacterized conserved protein BCN92
XP_015762474.1	Cytoplasmic protein Max-1, contains PH, MyTH4 and FERM domains
XP_015748632.1	Neural cell adhesion molecule L1
XP_015779335.1	DNA-binding proteins Bright/BRCAA1/RBP1 and related proteins containing BRIGHT domain
XP_015765939.1	Cytochrome P450 CYP2 subfamily
XP_015774680.1	Histone deacetylase complex, SIN3 component
XP_015758387.1	Nidogen and related basement membrane protein proteins
XP_015766444.1	Neurexin III-alpha
XP_015759848.1	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs
XP_015775995.1	Predicted G-alpha GTPase interaction protein, contains GoLoco domain
XP_015761469.1	Actin binding protein Anillin
XP_015747112.1	Predicted E3 ubiquitin ligase
XP_015764749.1	Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes
XP_015752393.1	Mitochondrial thymidine kinase 2/deoxyguanosine kinase
XP_015765417.1	Alcohol dehydrogenase, class III
XP_015773664.1	Amphiphysin
XP_015764878.1	Kinase A-anchor protein Neurobeachin and related BEACH and WD40 repeat proteins
XP_015765358.1	3-hydroxyacyl-CoA dehydrogenase
XP_015762077.1	G protein-coupled receptor
XP_015767897.1	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies
XP_015751758.1	Aminoacylase ACY1 and related metalloexopeptidases
XP_015751480.1	RNA polymerase II, large subunit
XP_015753213.1	Transcription factor NKX-5.1/HMX1, contains HOX domain
XP_015764346.1	Diacylglycerol kinase
XP_015764346.1	Serine/threonine protein kinase
XP_015755147.1	Predicted 3-ketosphinganine reductase
XP_015776972.1	GABA receptor
XP_015776089.1	G protein-coupled receptor
XP_015752303.1	Discoidin domain receptor DDR1
XP_015764872.1	Muscarinic acetylcholine receptor
XP_015754231.1	Protein involved in mRNA turnover and stability
XP_015761634.1	N-acetylglucosaminyltransferase I
XP_015772967.1	Transcription initiation factor TFIID, subunit TAF1
XP_015764491.1	Peroxisomal phytanoyl-CoA hydroxylase
XP_015756202.1	G protein-coupled receptor
XP_015760029.1	Ornithine carbamoyltransferase OTC/ARG3
XP_015753350.1	Growth hormone-induced protein and related proteins
XP_015747920.1	Nuclear pore complex component (sc Seh1)
XP_015763347.1	Myosin class II heavy chain
XP_015778431.1	Neural cell adhesion molecule L1
XP_015778194.1	HIV-1 Vpr-binding protein
XP_015763923.1	Myosin class I heavy chain
XP_015761573.1	Leptin receptor gene-related protein
XP_015774495.1	Intermediate filament-like protein, sorting nexins, and related proteins containing PX (PhoX) domain(s)
XP_015758835.1	Transcription initiation factor TFIID, subunit TAF6 (also component of histone acetyltransferase SAGA)
XP_015756687.1	Molecular chaperone (DnaJ superfamily)
XP_015778272.1	TNF receptor-associated factor
XP_015770861.1	G protein-coupled receptor
XP_015777408.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
XP_015772262.1	Ubiquitin-like proteins
XP_015773090.1	Glycyl-tRNA synthetase and related class II tRNA synthetase
XP_015760329.1	60s ribosomal protein L23
XP_015762499.1	Exosomal 3'-5' exoribonuclease complex, subunit Rrp44/Dis3
XP_015762499.1	RNA helicase
XP_015748504.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
XP_015750921.1	Mitochondrial chaperonin
XP_015749864.1	Kinetochore component
XP_015778309.1	Rab GTPase interacting factor, Golgi membrane protein
XP_015775841.1	Tyrosine kinase, EPH (ephrin) receptor family
XP_015769269.1	DNA repair/transcription protein Mms19
XP_015765149.1	Uncharacterized conserved protein, contains laminin, cadherin and EGF domains
XP_015768396.1	RNA-directed RNA polymerase QDE-1 required for posttranscriptional gene silencing and RNA interference
XP_015750788.1	Aryl-hydrocarbon receptor nuclear translocator
XP_015758807.1	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs
XP_015750814.1	Elongation factor 1 beta/delta chain
XP_015763933.1	Ca2+-dependent phospholipid-binding protein Synaptotagmin, required for synaptic vesicle and secretory granule exocytosis
XP_015768819.1	Glycosyltransferase
XP_015765281.1	Ephrin, ligand for Eph receptor tyrosine kinase
XP_015769141.1	Teneurin-1 and related extracellular matrix proteins, contain EGF-like repeats
XP_015765991.1	Predicted glycerate kinase
XP_015762110.1	Ubiquitin conjugating enzyme
XP_015748587.1	Neural cell adhesion molecule L1
XP_015765259.1	Ephrin, ligand for Eph receptor tyrosine kinase
XP_015768731.1	Plexins (functional semaphorin receptors)
XP_015749837.1	Vesicular inhibitory amino acid transporter
XP_015759591.1	Ribosome recycling factor
XP_015752893.1	Serine/threonine protein phosphatase
XP_015759300.1	Protein disulfide isomerase (prolyl 4-hydroxylase beta subunit)
XP_015755299.1	Triglyceride lipase-cholesterol esterase
XP_015757576.1	GTP-binding protein SEC4, small G protein superfamily, and related Ras family GTP-binding proteins
XP_015748327.1	Receptor mediating netrin-dependent axon guidance
XP_015774439.1	Telomerase catalytic subunit/reverse transcriptase TERT
XP_015775263.1	mRNA splicing factor ATP-dependent RNA helicase
XP_015772254.1	Transcription factor
XP_015766653.1	5'-3' exonuclease
XP_015758894.1	Corticosteroid 11-beta-dehydrogenase and related short chain-type dehydrogenases
XP_015751372.1	ZIP-like zinc transporter proteins
XP_015770920.1	Kinesin light chain
XP_015754021.1	Predicted E3 ubiquitin ligase
XP_015779564.1	GTP-binding protein SEC4, small G protein superfamily, and related Ras family GTP-binding proteins
XP_015762361.1	GTPase XAB1, interacts with DNA repair protein XPA
XP_015772850.1	Ankyrin
XP_015765256.1	Ephrin, ligand for Eph receptor tyrosine kinase
XP_015748134.1	Actin-related protein - Arp6p
XP_015750105.1	G protein-coupled receptor
XP_015775599.1	Predicted E3 ubiquitin ligase
XP_015775599.1	Actin-binding cytoskeleton protein, filamin
XP_015756878.1	Signal transduction protein Enabled, contains WH1 domain
XP_015769788.1	Tyrosine kinase, EPH (ephrin) receptor family
XP_015765555.1	Extracellular matrix protein slit, contains leucine-rich and EGF-like repeats
XP_015775280.1	Trypsin
XP_015771093.1	GABA receptor
XP_015767638.1	RNA binding/translational regulation protein of the SUA5 family
XP_015771562.1	Hismacro and SEC14 domain-containing proteins
XP_015771562.1	Predicted E3 ubiquitin ligase
XP_015765943.1	Extracellular matrix glycoprotein Laminin subunit beta
XP_015772518.1	Rho-associated, coiled-coil containing protein kinase
XP_015761844.1	Ypt/Rab GTPase activating protein
XP_015762802.1	Transcription initiation factor TFIID, subunit TAF5 (also component of histone acetyltransferase SAGA)
XP_015774572.1	Acetylcholine receptor
XP_015764603.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
XP_015761644.1	Thyroid hormone receptor-associated protein complex, subunit TRAP230
XP_015761690.1	Calmodulin and related proteins (EF-Hand superfamily)
XP_015773751.1	60s ribosomal protein L30 isolog
XP_015748060.1	Hyaluronoglucosaminidase
XP_015762785.1	Signal recognition particle, subunit Srp54
XP_015754217.1	Nidogen and related basement membrane protein proteins
XP_015751880.1	Gelatinase A and related matrix metalloproteases
XP_015775095.1	Mitochondrial processing peptidase, alpha subunit
XP_015768228.1	Chondroitin 6-sulfotransferase and related sulfotransferases
XP_015760671.1	RNA-binding translational regulator IRP (aconitase superfamily)
XP_015773425.1	Pectin acetylesterase and similar proteins
XP_015773169.1	Myo-inositol-1-phosphate synthase
XP_015749116.1	Neural cell adhesion molecule L1
XP_015749116.1	Collagens (type IV and type XIII), and related proteins
XP_015759724.1	Ribosomal protein RPL1/RPL2/RL4L4
XP_015759060.1	Trypsin
XP_015772807.1	Fucosyltransferase
XP_015774365.1	Neurexin IV
XP_015750976.1	Ca2+-modulated nonselective cation channel polycystin
XP_015776002.1	Predicted E3 ubiquitin ligase
XP_015752721.1	Exosomal 3'-5' exoribonuclease complex, subunit Rrp44/Dis3
XP_015774124.1	Galactosyltransferases
XP_015774822.1	Myosin class II heavy chain
XP_015780426.1	Discoidin domain receptor DDR1
XP_015775311.1	ATP-dependent DNA helicase
XP_015774288.1	Extracellular protein SEL-1 and related proteins
XP_015756553.1	GDP-fucose protein O-fucosyltransferase
XP_015757758.1	Neurexin III-alpha
XP_015761493.1	Myosin essential light chain, EF-Hand protein superfamily
XP_015757283.1	DNA helicase PIF1/RRM3
XP_015780555.1	Uncharacterized conserved protein, contains laminin, cadherin and EGF domains
XP_015749962.1	DNA replication licensing factor, MCM6 component
XP_015776004.1	Myosin class II heavy chain
XP_015763988.1	Dimethylglycine dehydrogenase precursor
XP_015759708.1	Transcription factor BLIMP-1/PRDI-BF1, contains C2H2-type Zn-finger and SET domains
XP_015775959.1	Kinesin light chain
XP_015775959.1	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase
XP_015749061.1	U4/U6 small nuclear ribonucleoprotein Prp4 (contains WD40 repeats)
XP_015751472.1	Neurexin IV
XP_015752454.1	Thyroid hormone receptor-associated protein complex, subunit TRAP230
XP_015769082.1	Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes
XP_015760730.1	G protein-coupled receptor
XP_015752414.1	Hepatocyte nuclear factor 4 and similar steroid hormone receptors
XP_015749405.1	Methyltransferases
XP_015748377.1	Cubilin, multiligand receptor mediating cobalamin absorption
XP_015778961.1	Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes
XP_015759998.1	E3 ubiquitin-protein ligase (Parkin protein)
XP_015749707.1	Myosin class II heavy chain
XP_015766190.1	Neural cell adhesion molecule L1
XP_015764401.1	Adenylate cyclase-coupled calcitonin receptor
XP_015750077.1	Putative N2,N2-dimethylguanosine tRNA methyltransferase
XP_015775139.1	Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family)
XP_015762571.1	Putative transcription factor 5qNCA, contains JmjC domain
XP_015747254.1	G protein-coupled receptor
XP_015779944.1	Sodium-neurotransmitter symporter
XP_015776902.1	Collagens (type XV)
XP_015776678.1	Putative Zn2+ transporter MSC2 (cation diffusion facilitator superfamily)
XP_015758891.1	Translation initiation factor 5 (eIF-5)
XP_015777923.1	TNF receptor-associated factor
XP_015756397.1	Cytochrome P450 CYP2 subfamily
XP_015769898.1	Neural cell adhesion molecule L1
XP_015754416.1	Mitotic checkpoint serine/threonine protein kinase
XP_015769288.1	Telomerase catalytic subunit/reverse transcriptase TERT
XP_015777232.1	Apoptosis-promoting RNA-binding protein TIA-1/TIAR (RRM superfamily)
XP_015776759.1	Permease of the major facilitator superfamily
XP_015759138.1	G protein-coupled receptor
XP_015763319.1	Sodium-neurotransmitter symporter
XP_015777019.1	RNA-binding protein musashi/mRNA cleavage and polyadenylation factor I complex, subunit HRP1
XP_015776035.1	HIV-1 Vpr-binding protein
XP_015767001.1	Neural cell adhesion molecule L1
XP_015767001.1	Collagens (type XV)
XP_015780307.1	Cell division control protein/predicted DNA repair exonuclease
XP_015762409.1	NADH:ubiquinone oxidoreductase, NDUFS8/23 kDa subunit
XP_015770103.1	G protein-coupled receptors
XP_015757205.1	Nuclear architecture related protein
XP_015775295.1	NADPH oxidase 
XP_015751304.1	Nidogen and related basement membrane protein proteins
XP_015767541.1	Alpha crystallins
XP_015769940.1	Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes
XP_015771241.1	Cytochrome P450 CYP2 subfamily
XP_015773184.1	Predicted G-alpha GTPase interaction protein, contains GoLoco domain
XP_015747544.1	Copper transporter
XP_015773507.1	Tumour suppressor protein p122-RhoGAP/DLC1
XP_015773507.1	Rho GTPase-activating protein
XP_015775524.1	Receptor mediating netrin-dependent axon guidance
XP_015768381.1	RNA-directed RNA polymerase QDE-1 required for posttranscriptional gene silencing and RNA interference
XP_015772714.1	p53-interacting protein 53BP/ASPP, contains ankyrin and SH3 domains
XP_015757100.1	Serine/threonine protein kinase
XP_015747300.1	Vacuolar assembly/sorting protein DID2
XP_015767282.1	DEAH-box RNA helicase
XP_015771099.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
XP_015772691.1	Predicted ubiquitin-protein ligase/hyperplastic discs protein, HECT superfamily
XP_015772691.1	E3 ubiquitin-protein ligase/Putative upstream regulatory element binding protein
XP_015751657.1	ATP-dependent RNA helicase
XP_015775756.1	Glutathione peroxidase
XP_015765553.1	Ankyrin
XP_015776936.1	Heparan sulfate D-glucosaminyl 3-O-sulfotransferase
XP_015770808.1	Dihydrolipoamide succinyltransferase (2-oxoglutarate dehydrogenase, E2 subunit)
XP_015761248.1	G protein-coupled receptor
XP_015760196.1	Nuclear pore complex, p54 component (sc Nup57)
XP_015773048.1	Collagens (type XV)
XP_015779697.1	Very long-chain acyl-CoA synthetase/fatty acid transporter
XP_015766439.1	DNA polymerase alpha, catalytic subunit
XP_015758443.1	Predicted hydrolase involved in interstrand cross-link repair
XP_015778900.1	NADH-cytochrome b-5 reductase
XP_015760030.1	Protein involved in high osmolarity signaling pathway
XP_015778592.1	Mitochondrial import inner membrane translocase, subunit TIM23
XP_015775945.1	Activin A type IB receptor, serine/threonine protein kinase
XP_015774829.1	Transcription factor, subunit of SRB subcomplex of RNA polymerase II
XP_015763670.1	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs
XP_015776861.1	dsRNA-specific nuclease Dicer and related ribonucleases
XP_015749209.1	E3 ubiquitin ligase interacting with arginine methyltransferase
XP_015770781.1	Discoidin domain receptor DDR1
XP_015753622.1	Acetylcholine receptor
XP_015779655.1	Myosin class II heavy chain
XP_015779655.1	Vesicle coat complex COPII, subunit SFB3
XP_015752941.1	Vesicle coat complex AP-2, alpha subunit
XP_015779020.1	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase
XP_015756768.1	Muscarinic acetylcholine receptor
XP_015765985.1	60S ribosomal protein L9
XP_015755730.1	Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily
XP_015757706.1	Uncharacterized conserved protein, contains laminin, cadherin and EGF domains
XP_015774583.1	GTPase-activating proteins of the GIT family
XP_015763251.1	Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily
XP_015759970.1	Kinesin light chain
XP_015759970.1	Apoptotic ATPase
XP_015771943.1	Monocarboxylate transporter
XP_015751161.1	GATA-4/5/6 transcription factors
XP_015777995.1	Muscarinic acetylcholine receptor
XP_015779503.1	GABA receptor
XP_015767232.1	NF-kappa B regulator AP20/Cezanne
XP_015772204.1	Ca2+-dependent phospholipid-binding protein Synaptotagmin, required for synaptic vesicle and secretory granule exocytosis
XP_015777158.1	Neural cell adhesion molecule L1
XP_015776720.1	G protein-coupled receptor
XP_015763449.1	L-type voltage-dependent Ca2+ channel, alpha2/delta subunit
XP_015751643.1	Fatty acyl-CoA elongase/Polyunsaturated fatty acid specific elongation enzyme
XP_015772114.1	mRNA splicing factor ATP-dependent RNA helicase
XP_015773233.1	Trypsin
XP_015773233.1	Dosage compensation complex, subunit MLE
XP_015776447.1	Inner membrane protein translocase involved in respiratory chain assembly
XP_015761837.1	G protein-coupled receptors
XP_015771187.1	ERG and related ETS transcription factors
XP_015759173.1	G protein-coupled receptor
XP_015765797.1	Dual specificity; serine/threonine and tyrosine kinase
XP_015779988.1	Predicted G-alpha GTPase interaction protein, contains GoLoco domain
XP_015750862.1	Triglyceride lipase-cholesterol esterase
XP_015753771.1	Thyroid hormone receptor-associated protein complex, subunit TRAP230
XP_015753771.1	Nuclear protein Ataxin-7
XP_015773031.1	Sulfatases
XP_015756995.1	Sodium-neurotransmitter symporter
XP_015778653.1	Endocytic adaptor protein intersectin
XP_015765037.1	Recombination signal binding protein-J kappa(CBF1, Su(H), HS2NF5)
XP_015753994.1	Molybdopterin converting factor subunit 2
XP_015766242.1	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs
XP_015766242.1	eIF-2alpha kinase GCN2
XP_015776397.1	Glutamate-gated AMPA-type ion channel receptor subunit GluR2 and related subunits
XP_015775721.1	Predicted E3 ubiquitin ligase
XP_015748226.1	Muscarinic acetylcholine receptor
XP_015761249.1	Muscarinic acetylcholine receptor
XP_015773804.1	Ubiquitin-like/40S ribosomal S30 protein fusion
XP_015768968.1	Aryl-hydrocarbon receptor
XP_015758915.1	Long-chain acyl-CoA synthetases (AMP-forming)
XP_015768239.1	DNA topoisomerase III alpha
XP_015759163.1	Voltage-gated K+ channel KCNB/KCNC
XP_015755163.1	Transforming growth factor beta, bone morphogenetic protein and related proteins
XP_015767719.1	Chondroitin synthase 1
XP_015772405.1	Beta-galactosidase
XP_015762820.1	Cytochrome P450 CYP4/CYP19/CYP26 subfamilies
XP_015752285.1	DNA-dependent RNA polymerase I
XP_015758545.1	Uncharacterized conserved protein, contains laminin, cadherin and EGF domains
XP_015767227.1	Nidogen and related basement membrane protein proteins
XP_015761337.1	Transporter, ABC superfamily (Breast cancer resistance protein)
XP_015767006.1	G protein-coupled receptor
XP_015770453.1	Transcription factor TWIST
XP_015754186.1	Predicted patched transmembrane receptor
XP_015754186.1	Myosin class I heavy chain
XP_015752930.1	Centrosomal protein Nuf
XP_015751613.1	Uncharacterized conserved protein, contains laminin, cadherin and EGF domains
XP_015763168.1	Electron transfer flavoprotein, alpha subunit
XP_015752741.1	Glutamate-gated kainate-type ion channel receptor subunit GluR5 and related subunits
XP_015773234.1	Trypsin
XP_015773234.1	Dosage compensation complex, subunit MLE
XP_015776036.1	HIV-1 Vpr-binding protein
XP_015747716.1	Collagens (type IV and type XIII), and related proteins
XP_015753216.1	Flotillins
XP_015747549.1	Predicted sugar transporter
XP_015765883.1	Serine proteinase inhibitor (KU family)
XP_015771442.1	Putative zinc transporter
XP_015758250.1	Nidogen and related basement membrane protein proteins
XP_015774923.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
XP_015778793.1	Tyrosine kinase, EPH (ephrin) receptor family
XP_015754497.1	Casein kinase (serine/threonine/tyrosine protein kinase)
XP_015762664.1	Trypsin
XP_015762664.1	Receptor mediating netrin-dependent axon guidance
XP_015754384.1	Hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase
XP_015753890.1	UDP-glucuronosyl and UDP-glucosyl transferase
XP_015755869.1	Gamma-glutamyltransferase
XP_015762449.1	Caspase, apoptotic cysteine protease
XP_015763858.1	Transcription factor MEIS1 and related HOX domain proteins
XP_015759155.1	Guanine nucleotide exchange factor Cytohesin, contains PH and Sec7 domains
XP_015768162.1	Protein tyrosine kinase
XP_015769897.1	Neural cell adhesion molecule L1
XP_015777997.1	Cysteine proteinase Cathepsin L
XP_015777306.1	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase
XP_015749103.1	Alkaline phosphatase
XP_015750514.1	p21-activated serine/threonine protein kinase
XP_015772687.1	Chromatin remodeling protein, contains PHD Zn-finger
XP_015776075.1	Ca2+ binding protein, contains EF-hand motifs
XP_015756911.1	Collagens (type XV)
XP_015762088.1	Predicted E3 ubiquitin ligase
XP_015780040.1	Muscarinic acetylcholine receptor
XP_015773315.1	Ceramide kinase
XP_015778907.1	ATP-dependent DNA helicase
XP_015770205.1	Netrin transmembrane receptor unc-5
XP_015770247.1	Tumor-specific antigen (contains WD repeats)
XP_015756769.1	HMG-box transcription factor
XP_015752872.1	Teneurin-1 and related extracellular matrix proteins, contain EGF-like repeats
XP_015771920.1	Quinolinate phosphoribosyl transferase
XP_015766985.1	G protein-coupled receptor
XP_015772547.1	Discoidin domain receptor DDR1
XP_015747744.1	Glycosyltransferase
XP_015749899.1	Neural cell adhesion molecule L1
XP_015772573.1	Nucleotide-sugar transporter VRG4/SQV-7
XP_015759282.1	Disintegrin metalloproteinases with thrombospondin repeats
XP_015759282.1	RNA polymerase II, large subunit
XP_015747618.1	G protein-coupled receptor
XP_015773795.1	Glutaminyl cyclase
XP_015774600.1	Protein required for S-phase initiation or completion
XP_015778871.1	Glycosyltransferase
XP_015776495.1	Nuclear transport receptor Karyopherin-beta2/Transportin (importin beta superfamily)
XP_015756928.1	Transcription-coupled repair protein CSA, contains WD40 domain
XP_015764614.1	Low-density lipoprotein receptors containing Ca2+-binding EGF-like domains
XP_015753977.1	Molecular chaperones GRP78/BiP/KAR2, HSP70 superfamily
XP_015750227.1	Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily
XP_015780249.1	Alpha amylase
XP_015768031.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
XP_015777432.1	G protein-coupled receptors
XP_015767523.1	Predicted Rho/Rac guanine nucleotide exchange factor/faciogenital dysplasia protein 3
XP_015750829.1	E3 ubiquitin protein ligase
XP_015771056.1	Mab-21-like cell fate specification proteins
XP_015757536.1	Nidogen and related basement membrane protein proteins
XP_015757539.1	Multicopper oxidases
XP_015761104.1	Glycine C-acetyltransferase/2-amino-3-ketobutyrate-CoA ligase
XP_015779120.1	TNF receptor-associated factor
XP_015778834.1	Ankyrin
XP_015750087.1	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase
XP_015762274.1	Septin family protein (P-loop GTPase)
XP_015754982.1	40S ribosomal protein S20
XP_015749068.1	AAA+-type ATPase
XP_015756643.1	Transcription factor containing C2HC type Zn finger
XP_015765211.1	3-hydroxy-3-methylglutaryl-CoA (HMG-CoA) reductase
XP_015777012.1	Focal adhesion adaptor protein Paxillin and related LIM proteins
XP_015747579.1	Trypsin
XP_015760705.1	Ca2+-dependent phospholipid-binding protein Synaptotagmin, required for synaptic vesicle and secretory granule exocytosis
XP_015751349.1	Wnt family of developmental regulators
XP_015764532.1	Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily
XP_015760018.1	Predicted RNA-binding protein containing PIN domain and invovled in translation or RNA processing
XP_015747776.1	Discoidin domain receptor DDR1
XP_015747776.1	Disintegrin metalloproteinases with thrombospondin repeats
XP_015748780.1	Transcription factor Atonal, contains HTH domain
XP_015754948.1	Cell division control protein/predicted DNA repair exonuclease
XP_015755413.1	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs
XP_015778053.1	Ubiquitin-protein ligase
XP_015761762.1	60s ribosomal protein L34
XP_015772323.1	Thyroid hormone receptor-associated protein complex, subunit TRAP230
XP_015753246.1	Upstream transcription factor 2/L-myc-2 protein
XP_015775345.1	E3 ubiquitin protein ligase
XP_015775345.1	Inhibitor of type V adenylyl cyclases/Neuronal presynaptic protein Highwire/PAM/RPM-1
XP_015769838.1	Predicted transposase
XP_015756776.1	G protein-coupled receptor
XP_015763584.1	Transcription factor Doublesex
XP_015753084.1	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase
XP_015754712.1	Neural cell adhesion molecule L1
XP_015767015.1	TBX1 and related T-box transcription factors
XP_015766827.1	Neurexin IV
XP_015753384.1	Heparin sulfate cell surface proteoglycan
XP_015771855.1	Thioredoxin/protein disulfide isomerase
XP_015757393.1	Neural cell adhesion molecule L1
XP_015778350.1	Nucleosome-binding factor SPN, POB3 subunit
XP_015778350.1	HIV-1 Vpr-binding protein
XP_015757647.1	Trypsin
XP_015768289.1	Protein kinase A anchoring protein
XP_015768289.1	Membrane coat complex Retromer, subunit VPS5/SNX1, Sorting nexins, and related PX domain-containing proteins
XP_015763986.1	Non voltage-gated ion channels (DEG/ENaC family)
XP_015754428.1	NEDD8-activating complex, APP-BP1/UBA5 component
XP_015765506.1	SAM-dependent methyltransferase/cell division protein FtsJ
XP_015768053.1	Protease, Ulp1 family
XP_015763238.1	L-fucose kinase
XP_015773934.1	Clathrin coat binding protein/Huntingtin interacting protein HIP1, involved in regulation of endocytosis
XP_015747797.1	Cytochrome P450 CYP3/CYP5/CYP6/CYP9 subfamilies
XP_015755929.1	Predicted E3 ubiquitin ligase
XP_015755929.1	Actin-binding cytoskeleton protein, filamin
XP_015777887.1	Beclin-like protein
XP_015775381.1	E3 ubiquitin ligase involved in syntaxin degradation
XP_015777805.1	TNF receptor-associated factor
XP_015764943.1	Ral-GTPase effector RALBP1
XP_015755672.1	Ankyrin
XP_015749531.1	Monocarboxylate transporter
XP_015776849.1	Cadherin EGF LAG seven-pass G-type receptor
XP_015755441.1	G protein beta subunit-like protein
XP_015755895.1	Extracellular matrix glycoprotein Laminin subunit beta
XP_015759634.1	G protein-coupled receptor
XP_015761548.1	RNA polymerase II, large subunit
XP_015770743.1	G protein-coupled receptor
XP_015772466.1	Beta-N-acetylhexosaminidase
XP_015761885.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
XP_015774724.1	Chromatin remodeling complex RSC, subunit RSC1/Polybromo and related proteins
XP_015774724.1	Positive cofactor 2 (PC2), subunit of a multiprotein coactivator of RNA polymerase II
XP_015761591.1	TFIIF-interacting CTD phosphatase, including NLI-interacting factor (involved in RNA polymerase II regulation)
XP_015769400.1	Chromatin assembly factor-I
XP_015759682.1	GABA receptor
XP_015764690.1	Tyrosine kinase, EPH (ephrin) receptor family
XP_015771609.1	G/T mismatch-specific thymine DNA glycosylase
XP_015757907.1	G protein-coupled receptor
XP_015778171.1	Kinesin light chain
XP_015770154.1	Mab-21-like cell fate specification proteins
XP_015751778.1	Mitofusin 1 GTPase, involved in mitochondrila biogenesis
XP_015777846.1	Putative Zn2+ transporter MSC2 (cation diffusion facilitator superfamily)
XP_015775204.1	Cubilin, multiligand receptor mediating cobalamin absorption
XP_015751730.1	Collagens (type IV and type XIII), and related proteins
XP_015753472.1	GABA receptor
XP_015771791.1	Predicted E3 ubiquitin ligase
XP_015750345.1	G protein-coupled receptor
XP_015760678.1	C2H2-type Zn-finger protein
XP_015779675.1	C-4 sterol methyl oxidase
XP_015766213.1	Acid sphingomyelinase and PHM5 phosphate metabolism protein
XP_015749283.1	Glutamate-gated AMPA-type ion channel receptor subunit GluR2 and related subunits
XP_015758170.1	ACK and related non-receptor tyrosine kinases
XP_015756820.1	Mitochondrial solute carrier protein
XP_015770638.1	Actin-binding cytoskeleton protein, filamin
XP_015762207.1	Fibroblast/platelet-derived growth factor receptor and related receptor tyrosine kinases
